ZipCode,State,Long,County,PlaceName,Lat
77215,TX,-95.4342,Harris,Houston,29.834
60042,IL,-88.1926,Lake,Island Lake,42.2742
61458,IL,-90.2008,Knox,Maquon,40.7849
97813,OR,-118.4971,Umatilla,Athena,45.8289
51454,IA,-95.2391,Crawford,Manilla,41.8922
6390,NY,-72.0178,Suffolk,Fishers Island,41.2639
68846,NE,-97.8881,Hamilton,Hordville,41.0813
49063,MI,-86.1298,Van Buren,Lacota,42.4136
65103,MO,-92.1735,Cole,Jefferson City,38.5767
98031,WA,-122.1932,King,Kent,47.388
4456,ME,-68.9837,Penobscot,Levant,44.8843
52164,IA,-91.8846,Fayette,Randalia,42.8626
15923,PA,-79.1605,Westmoreland,Bolivar,40.3673
48826,MI,-84.4839,Ingham,East Lansing,42.737
55967,MN,-92.531,Mower,Racine,43.79
14069,NY,-78.6386,Erie,Glenwood,42.6001
20222,DC,-77.0146,District of Columbia,Washington,38.8933
71363,LA,-92.0068,Catahoula,Rhinehart,31.6377
7933,NJ,-74.4681,Morris,Gillette,40.6877
64445,MO,-95.1236,Nodaway,Elmo,40.5185
12490,NY,-73.9346,Ulster,West Camp,42.1087
50626,IA,-92.1588,Black Hawk,Dunkerton,42.578
64802,MO,-94.5133,Jasper,Joplin,37.0842
56294,MN,-95.213,Redwood,Wanda,44.3149
6108,CT,-72.618,Hartford,East Hartford,41.7803
40269,KY,-85.6768,Jefferson,Louisville,38.189
15332,PA,-79.9753,Washington,Finleyville,40.2593
70005,LA,-90.1331,Jefferson Parish,Metairie,30.0005
56511,MN,-95.9881,Becker,Audubon,46.8719
99016,WA,-117.1568,Spokane,Greenacres,47.6584
87514,NM,-105.534,Taos,Arroyo Seco,36.52
82941,WY,-109.8561,Sublette,Pinedale,42.8543
23874,VA,-77.1069,Southampton,Newsoms,36.6148
10503,NY,-73.8718,Westchester,Ardsley On Hudson,41.0259
57041,SD,-96.8709,Minnehaha,Lyons,43.7285
5154,VT,-72.5098,Windham,Saxtons River,43.1379
19565,PA,-76.0901,Berks,Wernersville,40.3293
83869,ID,-116.868,Kootenai,Spirit Lake,47.9657
8062,NJ,-75.2065,Gloucester,Mullica Hill,39.7252
19347,PA,-75.8241,Chester,Kemblesville,39.749
68346,NE,-96.0136,Otoe,Dunbar,40.6592
38768,MS,-90.4784,Sunflower,Rome,33.9632
95065,CA,-121.9849,Santa Cruz,Santa Cruz,37.0089
31089,GA,-82.84,Washington,Tennille,32.9063
43926,OH,-80.6241,Jefferson,Empire,40.5092
16313,PA,-79.1719,Warren,Clarendon,41.7302
98409,WA,-122.4825,Pierce,Tacoma,47.2038
98270,WA,-122.1562,Snohomish,Marysville,48.0656
49357,MI,-85.4889,Kent,Ada,42.9542
38454,TN,-87.3577,Hickman,Duck River,35.748
46230,IN,-86.1328,Marion,Indianapolis,39.7795
35474,AL,-87.5935,Hale,Moundville,32.9108
10590,NY,-73.5402,Westchester,South Salem,41.2553
37881,TN,-83.366,Grainger,Thorn Hill,36.3917
93920,CA,-121.7009,Monterey,Big Sur,36.2458
83434,ID,-111.9837,Jefferson,Menan,43.7266
60918,IL,-88.0361,Iroquois,Buckley,40.6018
62668,IL,-90.2379,Morgan,Murrayville,39.5723
4054,ME,-70.5978,York,Moody,43.2763
44654,OH,-81.8324,Holmes,Millersburg,40.5567
71841,AR,-94.3165,Sevier,Gillham,34.157
73951,OK,-101.0594,Texas,Tyrone,36.9558
46990,IN,-85.7485,Wabash,Urbana,40.8987
3048,NH,-71.7619,Hillsborough,Greenville,42.7482
19140,PA,-75.1456,Philadelphia,Philadelphia,40.0118
49631,MI,-85.2649,Osceola,Evart,43.8888
96773,HI,-155.1668,Hawaii,Ninole,19.935
57234,SD,-96.8928,Hamlin,Estelline,44.6029
56226,MN,-95.6787,Swift,Clontarf,45.3763
69150,NE,-101.5371,Perkins,Madrid,40.8544
10922,NY,-73.9917,Orange,Fort Montgomery,41.3346
41003,KY,-84.3611,Harrison,Berry,38.516
98287,WA,-122.2538,Snohomish,Silvana,48.2023
48030,MI,-83.0982,Oakland,Hazel Park,42.4608
93005,CA,-119.2932,Ventura,Ventura,34.2783
6082,CT,-72.5652,Hartford,Enfield,41.989
22135,VA,-77.2936,Prince William,Quantico,38.5223
5052,VT,-72.3526,Windsor,North Hartland,43.5967
35677,AL,-87.9624,Lauderdale,Waterloo,34.9357
31544,GA,-82.975,Telfair,Jacksonville,31.8481
87730,NM,-104.2277,Harding,Mills,36.1281
39271,MS,-90.1848,Hinds,Jackson,32.2988
4430,ME,-68.5728,Penobscot,East Millinocket,45.63
6419,CT,-72.5712,Middlesex,Killingworth,41.3696
18829,PA,-76.1796,Bradford,Le Raysville,41.8434
62095,IL,-90.0875,Madison,Wood River,38.8643
47166,IN,-86.169,Harrison,Ramsey,38.3034
29551,SC,-80.1324,Darlington,Hartsville,34.3659
81520,CO,-108.4496,Mesa,Clifton,39.0805
21144,MD,-76.698,Anne Arundel,Severn,39.1275
54806,WI,-90.7388,Ashland,Ashland,46.5586
34474,FL,-82.2095,Marion,Ocala,29.1565
66105,KS,-94.6356,Wyandotte,Kansas City,39.085
32008,FL,-82.8993,Suwannee,Branford,29.9395
59231,MT,-106.5428,Valley,Saint Marie,48.4039
84649,UT,-112.3288,Millard,Oak City,39.3729
62861,IL,-88.0456,White,Maunie,38.0356
59544,MT,-107.6276,Phillips,Whitewater,48.7595
14586,NY,-77.6871,Monroe,West Henrietta,43.0397
84752,UT,-112.9231,Beaver,Minersville,38.2149
37996,TN,-83.9622,Knox,Knoxville,35.9901
75683,TX,-94.7514,Upshur,Ore City,32.7856
43782,OH,-82.2085,Perry,Shawnee,39.611
70826,LA,-91.0804,East Baton Rouge Parish,Baton Rouge,30.5159
17271,PA,-77.7969,Franklin,Willow Hill,40.1137
74533,OK,-96.2584,Atoka,Caney,34.2221
4211,ME,-70.2395,Androscoggin,Auburn,44.197
31076,GA,-84.1011,Taylor,Reynolds,32.5541
12816,NY,-73.3814,Washington,Cambridge,43.0466
43158,OH,-82.3563,Hocking,Union Furnace,39.4617
45373,OH,-84.2032,Miami,Troy,40.0374
61077,IL,-89.358,Winnebago,Seward,42.2368
59446,MT,-110.2765,Chouteau,Geraldine,47.6024
50041,IA,-93.2449,Franklin,Bradford,42.633
78871,TX,-101.5587,Val Verde,Langtry,29.8085
76228,TX,-98.1574,Clay,Bellevue,33.5879
23407,VA,-75.5666,Accomack,Mappsville,37.846
8319,NJ,-74.8165,Atlantic,Estell Manor,39.3783
21817,MD,-75.8429,Somerset,Crisfield,37.9845
48831,MI,-84.3869,Clinton,Elsie,43.0886
14032,NY,-78.639,Erie,Clarence Center,43.0362
40522,KY,-84.4715,Fayette,Lexington,38.0283
99599,AK,-149.8804,Anchorage Municipality,Anchorage,61.1872
49022,MI,-86.4234,Berrien,Benton Harbor,42.1086
62976,IL,-89.1968,Pulaski,Pulaski,37.2146
55123,MN,-93.1409,Dakota,Saint Paul,44.806
25336,WV,-81.6326,Kanawha,Charleston,38.3498
80503,CO,-105.1624,Boulder,Longmont,40.1559
47025,IN,-84.8658,Dearborn,Lawrenceburg,39.1401
40209,KY,-85.7519,Jefferson,Louisville,38.1901
22650,VA,-78.3873,Page,Rileyville,38.7564
72916,AR,-94.3703,Sebastian,Fort Smith,35.2502
33163,FL,-80.2145,Miami-Dade,Miami,25.945
58049,ND,-97.9763,Barnes,Kathryn,46.7177
35611,AL,-86.9707,Limestone,Athens,34.8036
4912,ME,-69.6695,Somerset,Athens,44.9388
64638,MO,-93.5964,Livingston,Dawn,39.6665
92607,CA,-117.7117,Orange,Laguna Niguel,33.5269
84110,UT,-111.9083,Salt Lake,Salt Lake City,40.6681
6083,CT,-72.5918,Hartford,Enfield,41.9762
68855,NE,-99.3049,Custer,Mason City,41.1853
87017,NM,-106.7687,Rio Arriba,Gallina,36.3202
83465,ID,-113.6198,Lemhi,Lemhi,44.8516
75144,TX,-96.2298,Navarro,Kerens,32.1275
46975,IN,-86.231,Fulton,Rochester,41.0655
43216,OH,-83.0114,Franklin,Columbus,39.969
44094,OH,-81.4076,Lake,Willoughby,41.6302
49328,MI,-85.7322,Allegan,Hopkins,42.6421
36868,AL,-85.0206,Russell,Phenix City,32.4646
13440,NY,-75.4498,Oneida,Rome,43.2193
33981,FL,-82.2388,Charlotte,Port Charlotte,26.9379
94188,CA,-122.4194,City and County of San Francisco,San Francisco,37.7749
3583,NH,-71.4518,Coos,Jefferson,44.3999
22209,VA,-77.0753,Arlington,Arlington,38.8926
97114,OR,-123.0753,Yamhill,Dayton,45.1977
12417,NY,-73.9893,Ulster,Connelly,41.9076
92114,CA,-117.0524,San Diego,San Diego,32.7059
31326,GA,-81.2354,Effingham,Rincon,32.296
93615,CA,-119.287,Tulare,Cutler,36.5243
75792,TX,-95.1246,Smith,Winona,32.4662
34237,FL,-82.5128,Sarasota,Sarasota,27.3369
33280,FL,-80.1937,Miami-Dade,Miami,25.7743
56519,MN,-96.553,Norman,Borup,47.1896
75414,TX,-96.4237,Grayson,Bells,33.6178
47925,IN,-86.7453,White,Buffalo,40.8825
5731,VT,-73.2919,Rutland,Benson,43.6877
94592,CA,-122.2699,Solano,Vallejo,38.0968
78005,TX,-98.8582,Frio,Bigfoot,29.0531
82227,WY,-104.7024,Niobrara,Manville,42.73
95338,CA,-119.9219,Mariposa,Mariposa,37.4931
42733,KY,-85.1918,Taylor,Elk Horn,37.3393
77244,TX,-95.4342,Harris,Houston,29.834
94559,CA,-122.2841,Napa,Napa,38.2904
97471,OR,-123.5158,Douglas,Roseburg,43.227
67103,KS,-97.5416,Sumner,Mayfield,37.2518
29410,SC,-80.022,Berkeley,Hanahan,32.9185
94802,CA,-122.3477,Contra Costa,Richmond,37.9358
34746,FL,-81.4675,Osceola,Kissimmee,28.268
61315,IL,-89.3686,Bureau,Bureau,41.2894
17965,PA,-76.166,Schuylkill,Port Carbon,40.6977
15434,PA,-79.8758,Washington,Elco,40.0797
25060,WV,-81.4968,Raleigh,Dorothy,37.9622
92630,CA,-117.6868,Orange,Lake Forest,33.6437
55389,MN,-94.4297,Meeker,Watkins,45.3087
71249,LA,-91.7468,Franklin,Jigger,32.0349
36633,AL,-88.178,Mobile,Mobile,30.6589
84082,UT,-111.4649,Wasatch,Wallsburg,40.3657
61848,IL,-87.7007,Vermilion,Henning,40.304
50662,IA,-91.9131,Fayette,Oelwein,42.6811
57050,SD,-96.9942,Lake,Nunda,44.1525
85652,AZ,-111.1132,Pima,Cortaro,32.4201
1029,MA,-73.0517,Berkshire,East Otis,42.1909
29802,SC,-81.7196,Aiken,Aiken,33.5604
6422,CT,-72.6875,Middlesex,Durham,41.465
71642,AR,-91.9088,Ashley,Fountain Hill,33.3631
99350,WA,-119.771,Benton,Prosser,46.2232
10019,NY,-73.9858,New York,New York,40.7651
64196,MO,-94.5786,Jackson,Kansas City,39.0997
98853,WA,-119.313,Grant,Stratford,47.4043
30240,GA,-85.0739,Troup,Lagrange,33.0243
76121,TX,-97.2915,Tarrant,Fort Worth,32.7714
83233,ID,-111.2174,Bear Lake,Dingle,42.1774
63465,MO,-91.6753,Clark,Revere,40.5172
6338,CT,-71.9574,New London,Mashantucket,41.4757
72539,AR,-91.7474,Fulton,Glencoe,36.2942
47342,IN,-85.4898,Delaware,Gaston,40.2948
76140,TX,-97.2735,Tarrant,Fort Worth,32.6192
83841,ID,-116.8246,Bonner,Laclede,48.1791
98020,WA,-122.3724,Snohomish,Edmonds,47.8061
52768,IA,-90.3706,Scott,Princeton,41.6858
36832,AL,-85.5189,Lee,Auburn,32.592
37745,TN,-82.8238,Greene,Greeneville,36.2455
45458,OH,-84.1695,Montgomery,Dayton,39.6062
13626,NY,-75.6839,Lewis,Copenhagen,43.8801
29205,SC,-80.9997,Richland,Columbia,33.9903
44135,OH,-81.8044,Cuyahoga,Cleveland,41.4342
42160,KY,-86.0464,Barren,Park City,37.0939
53159,WI,-88.2969,Kenosha,Powers Lake,42.5557
60203,IL,-87.7176,Cook,Evanston,42.0485
80037,CO,-104.9339,Adams,Commerce City,39.8083
10107,NY,-73.9827,New York,New York,40.7664
47733,IN,-87.575,Vanderburgh,Evansville,37.9971
35019,AL,-86.6213,Cullman,Baileyton,34.2683
14580,NY,-77.4616,Monroe,Webster,43.2196
32506,FL,-87.3092,Escambia,Pensacola,30.4129
59025,MT,-106.8721,Big Horn,Decker,45.1797
45841,OH,-83.7256,Hancock,Jenera,40.9004
30620,GA,-83.7282,Barrow,Bethlehem,33.9261
19539,PA,-75.6872,Berks,Mertztown,40.4992
26852,WV,-78.906,Hampshire,Purgitsville,39.2681
56754,MN,-96.2249,Pennington,Saint Hilaire,48.0109
13734,NY,-76.3983,Tioga,Barton,42.0695
15078,PA,-80.3879,Washington,Slovan,40.3584
54313,WI,-88.1021,Brown,Green Bay,44.5463
43055,OH,-82.4046,Licking,Newark,40.0724
24747,WV,-81.1784,Mercer,Rock,37.4142
54621,WI,-91.0799,Vernon,Chaseburg,43.6794
6389,CT,-72.1237,New London,Yantic,41.5598
20624,MD,-76.7264,St. Mary's,Clements,38.3407
70763,LA,-90.7374,St. James,Paulina,30.0352
71067,LA,-93.5226,Bossier,Princeton,32.5791
97229,OR,-122.8276,Washington,Portland,45.5483
85379,AZ,-112.3736,Maricopa,Surprise,33.6021
21916,MD,-76,Cecil,Childs,39.5415
26323,WV,-80.2875,Harrison,Anmoore,39.2587
12195,NY,-73.4662,Columbia,West Lebanon,42.4862
88338,NM,-105.382,Lincoln,Lincoln,33.4869
29851,SC,-81.7956,Aiken,Warrenville,33.526
24283,VA,-82.3418,Wise,Saint Paul,36.9323
78623,TX,-98.2088,Comal,Fischer,29.9627
5836,VT,-72.3034,Caledonia,East Hardwick,44.5288
41007,KY,-84.3171,Campbell,California,38.9056
46570,IN,-86.1095,Marshall,Tippecanoe,41.2166
99501,AK,-149.8761,Anchorage Municipality,Anchorage,61.2116
17325,PA,-77.2223,Adams,Gettysburg,39.832
89151,NV,-115.1372,Clark,Las Vegas,36.175
96079,CA,-122.3348,Shasta,Shasta Lake,40.6866
36856,AL,-84.9972,Russell,Fort Mitchell,32.2965
87511,NM,-106.0536,Rio Arriba,Alcalde,36.0889
5479,VT,-73.0832,Franklin,Saint Albans,44.8109
11971,NY,-72.429,Suffolk,Southold,41.0555
56002,MN,-94.0092,Blue Earth,Mankato,44.1591
11775,NY,-73.4151,Suffolk,Melville,40.7934
21620,MD,-76.0802,Kent,Chestertown,39.2125
43802,OH,-81.8718,Muskingum,Adamsville,40.0793
85502,AZ,-110.7865,Gila,Globe,33.3942
25825,WV,-81.0933,Raleigh,Cool Ridge,37.6655
4963,ME,-69.7401,Kennebec,Oakland,44.5173
4266,ME,-70.2558,Androscoggin,North Turner,44.358
63467,MO,-91.2705,Ralls,Saverton,39.65
72926,AR,-94.0629,Scott,Boles,34.7654
68320,NE,-95.9801,Nemaha,Brock,40.4772
7847,NJ,-74.621,Morris,Kenvil,40.8819
95191,CA,-121.9158,Santa Clara,San Jose,37.3262
98045,WA,-121.7571,King,North Bend,47.4755
83722,ID,-116.244,Ada,Boise,43.4599
46103,IN,-86.6136,Hendricks,Amo,39.6886
32231,FL,-81.6831,Duval,Jacksonville,30.3449
6525,CT,-72.9282,New Haven,New Haven,41.3082
32360,FL,-84.8203,Liberty,Telogia,30.3511
28347,NC,-79.56,Richmond,Hoffman,35.0326
99556,AK,-151.7078,Kenai Peninsula,Anchor Point,59.8371
82332,WY,-107.4234,Carbon,Savery,41.0395
49050,MI,-85.2495,Barry,Dowling,42.5015
58712,ND,-100.5209,McHenry,Balfour,47.9685
95728,CA,-120.4259,Nevada,Soda Springs,39.317
30755,GA,-85.0468,Whitfield,Tunnel Hill,34.8541
51360,IA,-95.1123,Dickinson,Spirit Lake,43.4262
63068,MO,-91.2291,Franklin,New Haven,38.574
29592,SC,-79.4783,Marion,Sellers,34.258
93637,CA,-120.082,Madera,Madera,36.9403
17353,PA,-77.3806,Adams,Orrtanna,39.881
80977,CO,-104.8214,El Paso,Colorado Springs,38.8339
98231,WA,-122.7471,Whatcom,Blaine,48.9937
60105,IL,-87.9401,DuPage,Bensenville,41.955
36340,AL,-85.8847,Geneva,Geneva,31.0414
33033,FL,-80.438,Miami-Dade,Homestead,25.4906
27429,NC,-79.792,Guilford,Greensboro,36.0726
69351,NE,-102.4437,Sheridan,Lakeside,42.0496
82450,WY,-109.4377,Park,Wapiti,44.4686
72321,AR,-89.9393,Mississippi,Burdette,35.8173
77507,TX,-95.0545,Harris,Pasadena,29.6224
19369,PA,-75.8936,Chester,Sadsburyville,39.9903
49090,MI,-86.2542,Van Buren,South Haven,42.4041
16691,PA,-78.1403,Fulton,Wells Tannery,40.101
46241,IN,-86.2614,Marion,Indianapolis,39.7096
56019,MN,-94.9134,Brown,Comfrey,44.1111
91758,CA,-117.6509,San Bernardino,Ontario,34.0633
85902,AZ,-110.0352,Navajo,Show Low,34.2981
38643,MS,-90.263,Quitman,Lambert,34.1837
68516,NE,-96.6523,Lancaster,Lincoln,40.7568
55424,MN,-93.3403,Hennepin,Minneapolis,44.9052
50261,IA,-93.9207,Dallas,Van Meter,41.4699
14519,NY,-77.3088,Wayne,Ontario,43.2291
14221,NY,-78.7492,Erie,Buffalo,42.9685
8690,NJ,-74.6576,Mercer,Trenton,40.2336
68003,NE,-96.3904,Saunders,Ashland,41.0541
1821,MA,-71.2518,Middlesex,Billerica,42.5519
50169,IA,-93.37,Polk,Mitchellville,41.6609
45448,OH,-84.2686,Montgomery,Dayton,39.7505
78646,TX,-97.8531,Williamson,Leander,30.5788
47370,IN,-85.1474,Wayne,Pershing,39.8613
94404,CA,-122.27,San Mateo,San Mateo,37.5538
82002,WY,-104.8202,Laramie,Cheyenne,41.14
45064,OH,-84.6219,Butler,Somerville,39.5554
12471,NY,-74.0306,Ulster,Rifton,41.8403
31776,GA,-83.7924,Colquitt,Moultrie,31.1727
83719,ID,-116.244,Ada,Boise,43.4599
35559,AL,-87.6964,Fayette,Glen Allen,33.8896
70661,LA,-93.6615,Calcasieu,Starks,30.3085
39150,MS,-90.984,Claiborne,Port Gibson,31.961
39851,GA,-85.0548,Clay,Fort Gaines,31.6264
72680,AR,-92.2913,Stone,Timbo,35.8845
71611,AR,-91.9551,Jefferson,Pine Bluff,34.2615
23517,VA,-76.2945,Norfolk (city),Norfolk,36.8695
58651,ND,-103.7079,Bowman,Rhame,46.1664
68101,NE,-95.9378,Douglas,Omaha,41.2586
37097,TN,-87.8251,Perry,Lobelville,35.7467
94948,CA,-122.5737,Marin,Novato,38.1489
83424,ID,-111.1895,Teton,Felt,43.8724
1354,MA,-72.4995,Franklin,Gill,42.6404
14585,NY,-77.5531,Ontario,West Bloomfield,42.9063
84782,UT,-113.6668,Washington,Veyo,37.359
49688,MI,-85.4901,Osceola,Tustin,44.1072
75185,TX,-96.5618,Dallas,Mesquite,32.7403
98829,WA,-119.7525,Okanogan,Malott,48.248
46582,IN,-85.8547,Kosciusko,Warsaw,41.2842
95341,CA,-120.5144,Merced,Merced,37.2308
87301,NM,-108.7414,McKinley,Gallup,35.5065
64659,MO,-93.3014,Linn,Meadville,39.7795
26218,WV,-80.2269,Upshur,French Creek,38.8993
15081,PA,-80.2383,Beaver,South Heights,40.5763
65727,MO,-93.2994,Polk,Polk,37.7292
42044,KY,-88.2667,Marshall,Gilbertsville,36.9655
78278,TX,-98.4616,Bexar,San Antonio,29.4375
48449,MI,-83.9279,Genesee,Lennon,42.9693
36035,AL,-86.1277,Pike,Goshen,31.7946
62941,IL,-89.0083,Pulaski,Grand Chain,37.251
14810,NY,-77.3028,Steuben,Bath,42.3575
49507,MI,-85.6542,Kent,Grand Rapids,42.9318
61375,IL,-89.2483,Marshall,Varna,41.0327
25727,WV,-82.2774,Cabell,Huntington,38.4134
48815,MI,-85.2494,Ionia,Clarksville,42.8302
72387,AR,-90.7712,Cross,Vanndale,35.3245
28643,NC,-81.5269,Ashe,Lansing,36.5176
67038,KS,-96.6917,Cowley,Dexter,37.1641
65463,MO,-92.7382,Laclede,Eldridge,37.8346
89433,NV,-119.7754,Washoe,Sun Valley,39.5955
28461,NC,-78.0359,Brunswick,Southport,33.9654
95204,CA,-121.3154,San Joaquin,Stockton,37.9743
36477,AL,-86.0674,Geneva,Samson,31.1049
37250,TN,-86.7852,Davidson,Nashville,36.1866
23443,VA,-75.969,Northampton,Townsend,37.1882
48189,MI,-83.7828,Washtenaw,Whitmore Lake,42.4289
14624,NY,-77.7311,Monroe,Rochester,43.1216
87114,NM,-106.6652,Bernalillo,Albuquerque,35.1868
33559,FL,-82.4169,Pasco,Lutz,28.1801
20010,DC,-77.0322,District of Columbia,Washington,38.9327
12517,NY,-73.5108,Columbia,Copake Falls,42.1367
15042,PA,-80.2147,Beaver,Freedom,40.683
6513,CT,-72.8654,New Haven,New Haven,41.3072
15684,PA,-79.5067,Westmoreland,Slickville,40.4653
60608,IL,-87.6694,Cook,Chicago,41.8515
39090,MS,-89.5724,Attala,Kosciusko,33.0446
56652,MN,-95.2481,Clearwater,Leonard,47.7334
49060,MI,-85.3998,Barry,Hickory Corners,42.4237
49261,MI,-84.2458,Jackson,Napoleon,42.1643
24894,WV,-81.6971,McDowell,Warriormine,37.2929
61252,IL,-90.1507,Whiteside,Fulton,41.8522
38856,MS,-88.4498,Prentiss,Marietta,34.5011
77547,TX,-95.24,Harris,Galena Park,29.7392
93553,CA,-117.9055,Los Angeles,Pearblossom,34.4225
67152,KS,-97.391,Sumner,Wellington,37.2778
55991,MN,-92.4256,Wabasha,Zumbro Falls,44.2427
32322,FL,-84.6358,Franklin,Carrabelle,29.8692
26576,WV,-80.2666,Marion,Idamay,39.4877
80118,CO,-104.8546,Douglas,Larkspur,39.2011
44084,OH,-80.8606,Ashtabula,Rock Creek,41.6603
17042,PA,-76.3976,Lebanon,Lebanon,40.3316
86434,AZ,-113.4202,Mohave,Peach Springs,35.5378
71462,LA,-93.7167,Sabine,Noble,31.6938
38862,MS,-88.6335,Lee,Plantersville,34.2011
14718,NY,-79.2993,Chautauqua,Cassadaga,42.3504
94526,CA,-121.966,Contra Costa,Danville,37.814
85737,AZ,-110.9466,Pima,Tucson,32.4142
46740,IN,-84.9621,Adams,Geneva,40.6071
46146,IN,-85.578,Rush,Homer,39.5781
82061,WY,-105.1417,Laramie,Horse Creek,41.4353
66106,KS,-94.7178,Wyandotte,Kansas City,39.0694
68661,NE,-97.0628,Colfax,Schuyler,41.4591
30337,GA,-84.4618,Fulton,Atlanta,33.6428
89101,NV,-115.1224,Clark,Las Vegas,36.1721
57260,SD,-96.7174,Roberts,Rosholt,45.8753
67631,KS,-100.0862,Trego,Collyer,39.0038
37709,TN,-83.6783,Grainger,Blaine,36.1583
83670,ID,-116.3232,Gem,Sweet,43.9948
51103,IA,-96.4295,Woodbury,Sioux City,42.5068
61735,IL,-88.7637,De Witt,Dewitt,40.1848
58476,ND,-99.0144,Stutsman,Pingree,47.2038
55020,MN,-93.3269,Scott,Elko New Market,44.5647
33827,FL,-81.5139,Polk,Babson Park,27.8163
61272,IL,-90.9879,Mercer,New Boston,41.2153
39475,MS,-89.4623,Lamar,Purvis,31.1496
15217,PA,-79.9205,Allegheny,Pittsburgh,40.4308
62250,IL,-89.2661,Clinton,Hoffman,38.5408
45831,OH,-84.2358,Putnam,Continental,41.1148
67260,KS,-97.2936,Sedgwick,Wichita,37.7194
85257,AZ,-111.9151,Maricopa,Scottsdale,33.4669
25879,WV,-81.115,Fayette,Minden,37.9758
22530,VA,-76.2934,Northumberland,Ophelia,37.9094
45148,OH,-83.8931,Clinton,Midland,39.2917
79506,TX,-100.3111,Nolan,Blackwell,32.082
29424,SC,-79.937,Charleston,Charleston,32.7831
27569,NC,-78.1674,Johnston,Princeton,35.4558
20509,DC,-77.0356,District of Columbia,Washington,38.8987
92856,CA,-117.8435,Orange,Orange,33.7841
77396,TX,-95.2622,Harris,Humble,29.9507
93704,CA,-119.8016,Fresno,Fresno,36.7991
85751,AZ,-110.9265,Pima,Tucson,32.2217
79412,TX,-101.8577,Lubbock,Lubbock,33.5463
95353,CA,-120.9999,Stanislaus,Modesto,37.6424
95660,CA,-121.3781,Sacramento,North Highlands,38.6707
21663,MD,-76.2215,Talbot,Saint Michaels,38.783
55316,MN,-93.3819,Hennepin,Champlin,45.17
14823,NY,-77.5897,Steuben,Canisteo,42.2635
42502,KY,-84.6041,Pulaski,Somerset,37.092
16352,PA,-79.0528,Warren,Tiona,41.7434
86327,AZ,-112.2567,Yavapai,Dewey,34.5368
16512,PA,-80.0851,Erie,Erie,42.1292
93060,CA,-119.0713,Ventura,Santa Paula,34.3547
74017,OK,-95.5985,Rogers,Claremore,36.3242
11715,NY,-73.0352,Suffolk,Blue Point,40.7501
88574,TX,-106.3,El Paso,El Paso,31.6948
21837,MD,-75.7414,Wicomico,Mardela Springs,38.4864
49264,MI,-84.5535,Ingham,Onondaga,42.4487
20878,MD,-77.2515,Montgomery,Gaithersburg,39.1125
73121,OK,-97.4452,Oklahoma,Oklahoma City,35.5062
38679,MS,-89.6408,Marshall,Victoria,34.8708
32756,FL,-81.6536,Lake,Mount Dora,28.8111
40026,KY,-85.5708,Oldham,Goshen,38.4113
83626,ID,-116.8315,Canyon,Greenleaf,43.669
53943,WI,-90.0337,Sauk,Loganville,43.405
58262,ND,-97.8841,Pembina,Mountain,48.6931
37724,TN,-83.681,Claiborne,Cumberland Gap,36.5504
55787,MN,-93.1272,Aitkin,Tamarack,46.6444
5850,VT,-72.0175,Caledonia,Lyndon Center,44.5416
54946,WI,-89.1463,Waupaca,King,44.3365
43271,OH,-83.0114,Franklin,Columbus,39.969
83812,ID,-116.2529,Shoshone,Clarkia,47.0107
7203,NJ,-74.261,Union,Roselle,40.653
33631,FL,-82.4388,Hillsborough,Tampa,27.872
93604,CA,-119.5568,Madera,Bass Lake,37.3244
22203,VA,-77.1142,Arlington,Arlington,38.8738
39426,MS,-89.5779,Pearl River,Carriere,30.6178
27520,NC,-78.451,Johnston,Clayton,35.6348
92649,CA,-118.0505,Orange,Huntington Beach,33.718
82435,WY,-108.7773,Park,Powell,44.7561
87937,NM,-107.159,Do̱a Ana,Hatch,32.6583
8823,NJ,-74.5369,Somerset,Franklin Park,40.4421
46127,IN,-85.3331,Rush,Falmouth,39.729
86535,AZ,-109.861,Apache,Dennehotso,36.7773
12128,NY,-73.7643,Albany,Newtonville,42.725
27699,NC,-78.6253,Wake,Raleigh,35.7977
61562,IL,-89.5067,Peoria,Rome,40.8743
69154,NE,-102.3444,Garden,Oshkosh,41.405
66741,KS,-94.6613,Bourbon,Garland,37.7175
71838,AR,-93.8086,Hempstead,Fulton,33.6299
43050,OH,-82.4873,Knox,Mount Vernon,40.3849
63369,MO,-90.7782,Lincoln,Old Monroe,38.9346
48844,MI,-83.9112,Livingston,Howell,42.6035
48906,MI,-84.558,Ingham,Lansing,42.7635
46732,IN,-85.6031,Noble,Cromwell,41.3751
1770,MA,-71.3787,Middlesex,Sherborn,42.2331
53178,WI,-88.6026,Jefferson,Sullivan,42.9982
48133,MI,-83.4958,Monroe,Erie,41.7829
8741,NJ,-74.168,Ocean,Pine Beach,39.9347
56584,MN,-96.2464,Norman,Twin Valley,47.2509
16637,PA,-78.4475,Blair,East Freedom,40.3282
99769,AK,-170.4709,Nome (CA),Savoonga,63.6797
16103,PA,-80.3084,Lawrence,New Castle,40.9897
56330,MN,-93.6958,Mille Lacs,Foreston,45.7028
13827,NY,-76.2528,Tioga,Owego,42.1138
5031,VT,-72.619,Windsor,Barnard,43.7287
48278,MI,-83.1508,Wayne,Detroit,42.2399
78650,TX,-97.2386,Bastrop,Mc Dade,30.2968
70052,LA,-90.6902,St. James,Gramercy,30.0527
